,code,decimal_point,name,pre_close,volunit,type,kind,market,type2,py
13298,155252,3.0,19中铁04,101.30000305175781,10.0,证券,债券,1,6,19ZT04
13299,155254,3.0,19世茂G2,100.9000015258789,10.0,证券,债券,1,6,19SMG2
13300,155255,3.0,19远洋01,101.0,10.0,证券,债券,1,6,19YY01
13301,155256,3.0,19远洋02,101.33999633789062,10.0,证券,债券,1,6,19YY02
13302,155257,3.0,19北方01,100.0999984741211,10.0,证券,债券,1,6,19BF01
13303,155259,3.0,19中原01,100.0,10.0,证券,债券,1,6,19ZY01
13304,155260,3.0,19荣和01,100.0,10.0,证券,债券,1,6,19RH01
13305,155261,3.0,19东风01,100.5199966430664,10.0,证券,债券,1,6,19DF01
13306,155263,3.0,19国科01,100.0,10.0,证券,债券,1,6,19GK01
13307,155265,3.0,19阳集02,100.0,10.0,证券,债券,1,6,19YJ02
13308,155266,3.0,19建集01,102.30000305175781,10.0,证券,债券,1,6,19JJ01
13309,155268,3.0,19新城01,99.0,10.0,证券,债券,1,6,19XC01
13310,155269,3.0,19新城02,98.79000091552734,10.0,证券,债券,1,6,19XC02
13311,155270,3.0,G19鲁金1,100.0,10.0,证券,债券,1,6,G19LJ1
13312,155271,3.0,19鲁创01,100.0,10.0,证券,债券,1,6,19LC01
13313,155272,3.0,19五资01,100.0,10.0,证券,债券,1,6,19WZ01
13314,155273,3.0,19华夏01,100.5,10.0,证券,债券,1,6,19HX01
13315,155274,3.0,19国新01,100.86000061035156,10.0,证券,债券,1,6,19GX01
13316,155275,3.0,19三友01,100.0,10.0,证券,债券,1,6,19SY01
13317,155277,3.0,19川发01,102.22000122070312,10.0,证券,债券,1,6,19CF01
13318,155278,3.0,19川发02,100.0,10.0,证券,债券,1,6,19CF02
13319,155279,3.0,19紫光02,87.98999786376953,10.0,证券,债券,1,6,19ZG02
13320,155280,3.0,19云投01,100.5,10.0,证券,债券,1,6,19YT01
13321,155281,3.0,19起步01,100.0,10.0,证券,债券,1,6,19QB01
13322,155283,3.0,19常高01,100.0,10.0,证券,债券,1,6,19CG01
13323,155285,3.0,19唐租01,100.0,10.0,证券,债券,1,6,19TZ01
13324,155286,3.0,19爱建01,100.08000183105469,10.0,证券,债券,1,6,19AJ01
13325,155287,3.0,19平证03,100.19999694824219,10.0,证券,债券,1,6,19PZ03
13326,155288,3.0,19成大01,100.0,10.0,证券,债券,1,6,19CD01
13327,155289,3.0,19三峡01,101.06999969482422,10.0,证券,债券,1,6,19SX01
13328,155290,3.0,19中保01,100.0,10.0,证券,债券,1,6,19ZB01
13329,155291,3.0,19鑫苑01,100.0,10.0,证券,债券,1,6,19XY01
13330,155292,3.0,19镇投03,100.0,10.0,证券,债券,1,6,19ZT03
13331,155294,3.0,19云工02,100.0,10.0,证券,债券,1,6,19YG02
13332,155295,3.0,19光明01,100.0,10.0,证券,债券,1,6,19GM01
13333,155296,3.0,19西南01,100.69999694824219,10.0,证券,债券,1,6,19XN01
13334,155297,3.0,19漳九02,101.48999786376953,10.0,证券,债券,1,6,19ZJ02
13335,155298,3.0,19建银01,100.52999877929688,10.0,证券,债券,1,6,19JY01
13336,155301,3.0,19兰石01,100.0,10.0,证券,债券,1,6,19LS01
13337,155302,3.0,19特电01,100.0,10.0,证券,债券,1,6,19TD01
13338,155303,3.0,19京客隆,100.0,10.0,证券,债券,1,6,19JKL
13339,155304,3.0,19禹洲01,101.5,10.0,证券,债券,1,6,19YZ01
13340,155305,3.0,19禹洲02,100.0,10.0,证券,债券,1,6,19YZ02
13341,155306,3.0,19伊泰01,100.0,10.0,证券,债券,1,6,19YT01
13342,155307,3.0,19建材05,100.0,10.0,证券,债券,1,6,19JC05
13343,155309,3.0,19新工01,100.55000305175781,10.0,证券,债券,1,6,19XG01
13344,155310,3.0,19汇鸿01,100.0,10.0,证券,债券,1,6,19HH01
13345,155311,3.0,19硅谷01,100.0,10.0,证券,债券,1,6,19GG01
13346,155312,3.0,19节能01,100.0,10.0,证券,债券,1,6,19JN01
13347,155313,3.0,19碧地01,100.0,10.0,证券,债券,1,6,19BD01
13348,155314,3.0,19洋河01,100.0,10.0,证券,债券,1,6,19YH01
13349,155315,3.0,19路桥01,100.0,10.0,证券,债券,1,6,19LQ01
13350,155316,3.0,19海通01,99.91000366210938,10.0,证券,债券,1,6,19HT01
13351,155317,3.0,19浙投01,100.0,10.0,证券,债券,1,6,19ZT01
13352,155318,3.0,19铁投01,100.0,10.0,证券,债券,1,6,19TT01
13353,155319,3.0,19津投07,101.19000244140625,10.0,证券,债券,1,6,19JT07
13354,155320,3.0,19津投08,100.0,10.0,证券,债券,1,6,19JT08
13355,155321,3.0,19楚天01,101.3499984741211,10.0,证券,债券,1,6,19CT01
13356,155322,3.0,19无锡03,100.0,10.0,证券,债券,1,6,19WX03
13357,155324,3.0,19湘粮债,100.0,10.0,证券,债券,1,6,19XLZ
13358,155325,3.0,19佛控01,103.08000183105469,10.0,证券,债券,1,6,19FK01
13359,155326,3.0,19汇金01,100.19999694824219,10.0,证券,债券,1,6,19HJ01
13360,155327,3.0,19香江01,100.0,10.0,证券,债券,1,6,19XJ01
13361,155328,3.0,19首集01,102.5,10.0,证券,债券,1,6,19SJ01
13362,155329,3.0,19国信一,101.44999694824219,10.0,证券,债券,1,6,19GXY
13363,155331,3.0,19铁工03,100.20999908447266,10.0,证券,债券,1,6,19TG03
13364,155332,3.0,19铁工04,100.0,10.0,证券,债券,1,6,19TG04
13365,155333,3.0,19西股01,100.0,10.0,证券,债券,1,6,19XG01
13366,155334,3.0,19中旅01,100.55000305175781,10.0,证券,债券,1,6,19ZL01
13367,155336,3.0,19沪国01,100.6500015258789,10.0,证券,债券,1,6,19HG01
13368,155339,3.0,19中产01,101.0,10.0,证券,债券,1,6,19ZC01
13369,155340,3.0,19华宝01,101.41000366210938,10.0,证券,债券,1,6,19HB01
13370,155342,3.0,19建材07,100.7300033569336,10.0,证券,债券,1,6,19JC07
13371,155344,3.0,19鲁资01,101.95999908447266,10.0,证券,债券,1,6,19LZ01
13372,155346,3.0,19安租01,102.19999694824219,10.0,证券,债券,1,6,19AZ01
13373,155347,3.0,19口岸02,100.0,10.0,证券,债券,1,6,19KA02
13374,155348,3.0,19京能01,100.0,10.0,证券,债券,1,6,19JN01
13375,155349,3.0,19中信03,100.0,10.0,证券,债券,1,6,19ZX03
13376,155350,3.0,19国联01,101.69999694824219,10.0,证券,债券,1,6,19GL01
13377,155351,3.0,19兴杭01,101.69999694824219,10.0,证券,债券,1,6,19XH01
13378,155352,3.0,19华电01,101.0999984741211,10.0,证券,债券,1,6,19HD01
13379,155353,3.0,19创控01,101.0,10.0,证券,债券,1,6,19CK01
13380,155355,3.0,19航控02,100.80000305175781,10.0,证券,债券,1,6,19HK02
13381,155356,3.0,19福晟02,100.0,10.0,证券,债券,1,6,19FS02
13382,155357,3.0,19华能01,100.0,10.0,证券,债券,1,6,19HN01
13383,155358,3.0,19华泰G3,100.26000213623047,10.0,证券,债券,1,6,19HTG3
13384,155362,3.0,19杭机01,100.0,10.0,证券,债券,1,6,19HJ01
13385,155363,3.0,19泸水01,102.93000030517578,10.0,证券,债券,1,6,19LS01
13386,155364,3.0,19上实01,100.0,10.0,证券,债券,1,6,19SS01
13387,155366,3.0,19浦集01,101.19999694824219,10.0,证券,债券,1,6,19PJ01
13388,155368,3.0,19能投01,102.0999984741211,10.0,证券,债券,1,6,19NT01
13389,155370,3.0,19葛洲03,100.0,10.0,证券,债券,1,6,19GZ03
13390,155371,3.0,19国君G1,101.0999984741211,10.0,证券,债券,1,6,19GJG1
13391,155373,3.0,19津投09,101.33999633789062,10.0,证券,债券,1,6,19JT09
13392,155374,3.0,19津投10,100.0,10.0,证券,债券,1,6,19JT10
13393,155375,3.0,19中天01,100.0,10.0,证券,债券,1,6,19ZT01
13394,155376,3.0,19雅砻01,100.05999755859375,10.0,证券,债券,1,6,19YL01
13395,155377,3.0,19朝纾01,101.7300033569336,10.0,证券,债券,1,6,19CS01
13396,155378,3.0,19赣投01,101.70999908447266,10.0,证券,债券,1,6,19GT01
13397,155380,3.0,19西集01,100.0,10.0,证券,债券,1,6,19XJ01
13398,155382,3.0,19金光01,100.0,10.0,证券,债券,1,6,19JG01
13399,155383,3.0,19邮政01,101.36000061035156,10.0,证券,债券,1,6,19YZ01
13400,155384,3.0,19紫竹01,100.0,10.0,证券,债券,1,6,19ZZ01
13401,155385,3.0,19电控01,100.0,10.0,证券,债券,1,6,19DK01
13402,155386,3.0,19晋中01,101.0,10.0,证券,债券,1,6,19JZ01
13403,155388,3.0,19深航01,100.27999877929688,10.0,证券,债券,1,6,19SH01
13404,155389,3.0,19南网01,101.5,10.0,证券,债券,1,6,19NW01
13405,155390,3.0,19绿原01,100.0,10.0,证券,债券,1,6,19LY01
13406,155391,3.0,19世茂G3,100.0,10.0,证券,债券,1,6,19SMG3
13407,155392,3.0,19新际01,100.0,10.0,证券,债券,1,6,19XJ01
13408,155394,3.0,19宏泰债,100.0,10.0,证券,债券,1,6,19HTZ
13409,155395,3.0,19陆债03,101.4000015258789,10.0,证券,债券,1,6,19LZ03
13410,155396,3.0,19宜华01,384.0,10.0,证券,债券,1,6,19YH01
13411,155397,3.0,19宜华02,100.0,10.0,证券,债券,1,6,19YH02
13412,155398,3.0,19国租01,101.80999755859375,10.0,证券,债券,1,6,19GZ01
13413,155399,3.0,19鲁高01,100.0,10.0,证券,债券,1,6,19LG01
13414,155400,3.0,19杭实01,100.69999694824219,10.0,证券,债券,1,6,19HS01
13415,155402,3.0,19齐鲁01,100.56999969482422,10.0,证券,债券,1,6,19QL01
13416,155403,3.0,19淮矿01,101.0999984741211,10.0,证券,债券,1,6,19HK01
13417,155404,3.0,19富力01,98.18000030517578,10.0,证券,债券,1,6,19FL01
13418,155405,3.0,19富力02,100.0,10.0,证券,债券,1,6,19FL02
13419,155406,3.0,19恒大01,97.8499984741211,10.0,证券,债券,1,6,19HD01
13420,155407,3.0,19恒大02,97.69999694824219,10.0,证券,债券,1,6,19HD02
13421,155408,3.0,19无锡05,100.0,10.0,证券,债券,1,6,19WX05
13422,155410,3.0,19光大债,100.0,10.0,证券,债券,1,6,19GDZ
13423,155411,3.0,19穗专01,100.80000305175781,10.0,证券,债券,1,6,19SZ01
13424,155413,3.0,19宇通01,100.41999816894531,10.0,证券,债券,1,6,19YT01
13425,155414,3.0,19粤港01,100.41999816894531,10.0,证券,债券,1,6,19YG01
13426,155415,3.0,19中银01,100.6500015258789,10.0,证券,债券,1,6,19ZY01
13427,155416,3.0,19隧道01,100.83999633789062,10.0,证券,债券,1,6,19SD01
13428,155417,3.0,19南航02,100.0,10.0,证券,债券,1,6,19NH02
13429,155418,3.0,19泰富01,100.0,10.0,证券,债券,1,6,19TF01
13430,155419,3.0,19南网02,100.63999938964844,10.0,证券,债券,1,6,19NW02
13431,155420,3.0,19南网03,101.0,10.0,证券,债券,1,6,19NW03
13432,155421,3.0,19津投11,100.7300033569336,10.0,证券,债券,1,6,19JT11
13433,155422,3.0,19津投12,100.0,10.0,证券,债券,1,6,19JT12
13434,155423,3.0,19国君G3,99.9800033569336,10.0,证券,债券,1,6,19GJG3
13435,155424,3.0,19风电03,101.1500015258789,10.0,证券,债券,1,6,19FD03
13436,155425,3.0,19风电04,100.0,10.0,证券,债券,1,6,19FD04
13437,155426,3.0,19国投01,100.5199966430664,10.0,证券,债券,1,6,19GT01
13438,155427,3.0,19川桥01,101.12000274658203,10.0,证券,债券,1,6,19CQ01
13439,155428,3.0,19金辉01,100.0,10.0,证券,债券,1,6,19JH01
13440,155429,3.0,19平证05,100.0,10.0,证券,债券,1,6,19PZ05
13441,155430,3.0,19润药01,100.0,10.0,证券,债券,1,6,19RY01
13442,155431,3.0,19京投03,100.45999908447266,10.0,证券,债券,1,6,19JT03
13443,155432,3.0,19京投04,100.0,10.0,证券,债券,1,6,19JT04
13444,155433,3.0,19中泰01,100.0,10.0,证券,债券,1,6,19ZT01
13445,155434,3.0,19苏城02,100.30000305175781,10.0,证券,债券,1,6,19SC02
13446,155435,3.0,19南网04,101.62000274658203,10.0,证券,债券,1,6,19NW04
13447,155436,3.0,19穗建01,101.12000274658203,10.0,证券,债券,1,6,19SJ01
13448,155437,3.0,19穗建02,101.29000091552734,10.0,证券,债券,1,6,19SJ02
13449,155438,3.0,19远租01,100.0,10.0,证券,债券,1,6,19YZ01
13450,155439,3.0,19中船01,100.27999877929688,10.0,证券,债券,1,6,19ZC01
13451,155441,3.0,19中核01,100.55999755859375,10.0,证券,债券,1,6,19ZH01
13452,155443,3.0,19中飞01,100.0,10.0,证券,债券,1,6,19ZF01
13453,155444,3.0,19津投13,100.87999725341797,10.0,证券,债券,1,6,19JT13
13454,155446,3.0,19安租04,100.0,10.0,证券,债券,1,6,19AZ04
13455,155447,3.0,19义纾01,103.55000305175781,10.0,证券,债券,1,6,19YS01
13456,155448,3.0,19融侨01,99.80000305175781,10.0,证券,债券,1,6,19RQ01
13457,155449,3.0,19航控04,101.0199966430664,10.0,证券,债券,1,6,19HK04
13458,155450,3.0,19小商01,100.80000305175781,10.0,证券,债券,1,6,19XS01
13459,155451,3.0,19泰达02,96.5,10.0,证券,债券,1,6,19TD02
13460,155452,3.0,19京电01,100.62000274658203,10.0,证券,债券,1,6,19JD01
13461,155454,3.0,19时代04,100.0,10.0,证券,债券,1,6,19SD04
13462,155456,3.0,19南山03,90.66000366210938,10.0,证券,债券,1,6,19NS03
13463,155457,3.0,19国投电,100.0,10.0,证券,债券,1,6,19GTD
13464,155458,3.0,19红美02,99.9800033569336,10.0,证券,债券,1,6,19HM02
13465,155459,3.0,19航控05,100.0,10.0,证券,债券,1,6,19HK05
13466,155460,3.0,19津投15,101.0,10.0,证券,债券,1,6,19JT15
13467,155461,3.0,19津投16,100.0,10.0,证券,债券,1,6,19JT16
13468,155462,3.0,19中船03,100.0,10.0,证券,债券,1,6,19ZC03
13469,155463,3.0,19环球01,100.0,10.0,证券,债券,1,6,19HQ01
13470,155466,3.0,19兴泰01,100.4000015258789,10.0,证券,债券,1,6,19XT01
13471,155467,3.0,19昆交01,100.0,10.0,证券,债券,1,6,19KJ01
13472,155469,3.0,19能源01,100.5,10.0,证券,债券,1,6,19NY01
13473,155471,3.0,19鲁星01,100.0,10.0,证券,债券,1,6,19LX01
13474,155472,3.0,19华电02,100.37999725341797,10.0,证券,债券,1,6,19HD02
13475,155473,3.0,19华电03,100.87999725341797,10.0,证券,债券,1,6,19HD03
13476,155475,3.0,19沪国02,100.0,10.0,证券,债券,1,6,19HG02
13477,155476,3.0,19阳集03,100.0,10.0,证券,债券,1,6,19YJ03
13478,155477,3.0,19联想03,99.75,10.0,证券,债券,1,6,19LX03
13479,155478,3.0,19联通01,100.44000244140625,10.0,证券,债券,1,6,19LT01
13480,155480,3.0,G19天成1,100.86000061035156,10.0,证券,债券,1,6,G19TC1
13481,155481,3.0,19光大01,100.0,10.0,证券,债券,1,6,19GD01
13482,155482,3.0,19光大02,100.0,10.0,证券,债券,1,6,19GD02
13483,155483,3.0,19鲁高Y1,100.94000244140625,10.0,证券,债券,1,6,19LGY1
13484,155484,3.0,19蓝光02,100.0,10.0,证券,债券,1,6,19LG02
13485,155485,3.0,19渝物02,100.0,10.0,证券,债券,1,6,19YW02
13486,155486,3.0,19北控01,100.6500015258789,10.0,证券,债券,1,6,19BK01
13487,155487,3.0,19海宁01,101.62999725341797,10.0,证券,债券,1,6,19HN01
13488,155489,3.0,19芯鑫01,101.1500015258789,10.0,证券,债券,1,6,19XX01
13489,155490,3.0,19节能02,100.83000183105469,10.0,证券,债券,1,6,19JN02
13490,155491,3.0,19中产02,100.55999755859375,10.0,证券,债券,1,6,19ZC02
13491,155492,3.0,19永钢01,100.27999877929688,10.0,证券,债券,1,6,19YG01
13492,155493,3.0,19花样年,100.0,10.0,证券,债券,1,6,19HYN
13493,155494,3.0,19伊泰02,100.0,10.0,证券,债券,1,6,19YT02
13494,155495,3.0,19东方02,100.0,10.0,证券,债券,1,6,19DF02
13495,155496,3.0,19美置03,100.80000305175781,10.0,证券,债券,1,6,19MZ03
13496,155499,3.0,19兰石02,100.0,10.0,证券,债券,1,6,19LS02
13497,155500,3.0,19融信01,100.0,10.0,证券,债券,1,6,19RX01
13498,155501,3.0,19融信02,100.0,10.0,证券,债券,1,6,19RX02
13499,155502,3.0,19鸿商01,99.19999694824219,10.0,证券,债券,1,6,19HS01
13500,155503,3.0,19西集03,100.0,10.0,证券,债券,1,6,19XJ03
13501,155504,3.0,19北汽02,100.0,10.0,证券,债券,1,6,19BQ02
13502,155505,3.0,19北汽03,100.9000015258789,10.0,证券,债券,1,6,19BQ03
13503,155507,3.0,19文投01,100.80000305175781,10.0,证券,债券,1,6,19WT01
13504,155508,3.0,19津投17,100.0,10.0,证券,债券,1,6,19JT17
13505,155509,3.0,19津投18,100.0,10.0,证券,债券,1,6,19JT18
13506,155510,3.0,19恒健01,101.0,10.0,证券,债券,1,6,19HJ01
13507,155511,3.0,19华润02,99.97000122070312,10.0,证券,债券,1,6,19HR02
13508,155512,3.0,19铁工05,101.30000305175781,10.0,证券,债券,1,6,19TG05
13509,155513,3.0,19铁工06,101.23999786376953,10.0,证券,债券,1,6,19TG06
13510,155514,3.0,19华能02,100.0,10.0,证券,债券,1,6,19HN02
13511,155515,3.0,19晋建发,100.0,10.0,证券,债券,1,6,19JJF
13512,155516,3.0,19北新01,100.5199966430664,10.0,证券,债券,1,6,19BX01
13513,155518,3.0,19建房01,100.80999755859375,10.0,证券,债券,1,6,19JF01
13514,155519,3.0,19建房02,100.0,10.0,证券,债券,1,6,19JF02
13515,155520,3.0,19龙湖03,99.70999908447266,10.0,证券,债券,1,6,19LH03
13516,155521,3.0,19龙湖04,99.51000213623047,10.0,证券,债券,1,6,19LH04
13517,155522,3.0,19国电01,100.19999694824219,10.0,证券,债券,1,6,19GD01
13518,155523,3.0,19榕建01,100.0,10.0,证券,债券,1,6,19RJ01
13519,155524,3.0,19中证G1,99.87999725341797,10.0,证券,债券,1,6,19ZZG1
13520,155525,3.0,19中证G2,100.0,10.0,证券,债券,1,6,19ZZG2
13521,155526,3.0,19青控02,100.19000244140625,10.0,证券,债券,1,6,19QK02
13522,155527,3.0,19京融G1,100.0,10.0,证券,债券,1,6,19JRG1
13523,155528,3.0,19京融G2,101.30000305175781,10.0,证券,债券,1,6,19JRG2
13524,155529,3.0,19中信04,100.0,10.0,证券,债券,1,6,19ZX04
13525,155530,3.0,19中信05,100.0,10.0,证券,债券,1,6,19ZX05
13526,155531,3.0,19国联02,100.55000305175781,10.0,证券,债券,1,6,19GL02
13527,155533,3.0,19常高03,100.0,10.0,证券,债券,1,6,19CG03
13528,155535,3.0,19建银03,100.80000305175781,10.0,证券,债券,1,6,19JY03
13529,155536,3.0,19建银04,100.0,10.0,证券,债券,1,6,19JY04
13530,155537,3.0,19邮政02,100.11000061035156,10.0,证券,债券,1,6,19YZ02
13531,155538,3.0,19新工02,100.0,10.0,证券,债券,1,6,19XG02
13532,155539,3.0,19西南02,100.69999694824219,10.0,证券,债券,1,6,19XN02
13533,155540,3.0,19津保01,100.0,10.0,证券,债券,1,6,19JB01
13534,155541,3.0,19环球02,100.0,10.0,证券,债券,1,6,19HQ02
13535,155542,3.0,19京发G2,100.0,10.0,证券,债券,1,6,19JFG2
13536,155543,3.0,19华电04,100.62999725341797,10.0,证券,债券,1,6,19HD04
13537,155546,3.0,19昆交03,100.0,10.0,证券,债券,1,6,19KJ03
13538,155548,3.0,19电气01,100.9000015258789,10.0,证券,债券,1,6,19DQ01
13539,155549,3.0,19财金01,100.5999984741211,10.0,证券,债券,1,6,19CJ01
13540,155551,3.0,19皖投01,100.19999694824219,10.0,证券,债券,1,6,19WT01
13541,155552,3.0,19鲁能01,100.0,10.0,证券,债券,1,6,19LN01
13542,155554,3.0,19金证债,100.0,10.0,证券,债券,1,6,19JZZ
13543,155555,3.0,19津投19,100.5999984741211,10.0,证券,债券,1,6,19JT19
13544,155556,3.0,19津投20,101.69000244140625,10.0,证券,债券,1,6,19JT20
13545,155557,3.0,19当代01,100.0,10.0,证券,债券,1,6,19DD01
13546,155558,3.0,19伊泰03,100.0,10.0,证券,债券,1,6,19YT03
13547,155559,3.0,19渤海02,100.5999984741211,10.0,证券,债券,1,6,19BH02
13548,155560,3.0,19宏泰02,100.0,10.0,证券,债券,1,6,19HT02
13549,155561,3.0,19国投02,107.0,10.0,证券,债券,1,6,19GT02
13550,155562,3.0,19北汽05,100.0,10.0,证券,债券,1,6,19BQ05
13551,155563,3.0,19北汽06,100.0,10.0,证券,债券,1,6,19BQ06
13552,155565,3.0,19中交G1,99.81999969482422,10.0,证券,债券,1,6,19ZJG1
13553,155566,3.0,19中交G2,100.0,10.0,证券,债券,1,6,19ZJG2
13554,155567,3.0,19湘投01,99.68000030517578,10.0,证券,债券,1,6,19XT01
13555,155569,3.0,19碧地02,100.51000213623047,10.0,证券,债券,1,6,19BD02
13556,155570,3.0,19宁安01,100.80000305175781,10.0,证券,债券,1,6,19NA01
13557,155571,3.0,19中核03,100.45999908447266,10.0,证券,债券,1,6,19ZH03
13558,155573,3.0,19不动04,100.94999694824219,10.0,证券,债券,1,6,19BD04
13559,155574,3.0,19江河01,100.0,10.0,证券,债券,1,6,19JH01
13560,155575,3.0,19兵装05,100.0,10.0,证券,债券,1,6,19BZ05
13561,155576,3.0,19锡公01,100.0999984741211,10.0,证券,债券,1,6,19XG01
13562,155578,3.0,19国科03,100.0,10.0,证券,债券,1,6,19GK03
13563,155579,3.0,19国科04,100.0,10.0,证券,债券,1,6,19GK04
13564,155580,3.0,19南方01,100.0,10.0,证券,债券,1,6,19NF01
13565,155583,3.0,19南山04,97.3499984741211,10.0,证券,债券,1,6,19NS04
13566,155584,3.0,19国创01,100.05000305175781,10.0,证券,债券,1,6,19GC01
13567,155585,3.0,19建材09,100.0,10.0,证券,债券,1,6,19JC09
13568,155586,3.0,19建房03,100.0,10.0,证券,债券,1,6,19JF03
13569,155587,3.0,19建房04,100.0,10.0,证券,债券,1,6,19JF04
13570,155588,3.0,19京融G3,100.0,10.0,证券,债券,1,6,19JRG3
13571,155589,3.0,19京融G4,100.5999984741211,10.0,证券,债券,1,6,19JRG4
13572,155590,3.0,19无锡07,100.0,10.0,证券,债券,1,6,19WX07
13573,155592,3.0,19蓝光04,100.0,10.0,证券,债券,1,6,19LG04
13574,155594,3.0,19中铝G3,100.0,10.0,证券,债券,1,6,19ZLG3
13575,155595,3.0,19美置04,101.4000015258789,10.0,证券,债券,1,6,19MZ04
13576,155596,3.0,19东吴债,100.0,10.0,证券,债券,1,6,19DWZ
13577,155597,3.0,19民生G1,100.0,10.0,证券,债券,1,6,19MSG1
13578,155598,3.0,19景国01,100.0,10.0,证券,债券,1,6,19JG01
13579,155599,3.0,19航集01,100.0,10.0,证券,债券,1,6,19HJ01
13580,155600,3.0,19联发01,99.97000122070312,10.0,证券,债券,1,6,19LF01
13581,155601,3.0,19联发02,100.4000015258789,10.0,证券,债券,1,6,19LF02
13582,155602,3.0,19焦煤01,100.0,10.0,证券,债券,1,6,19JM01
13583,155603,3.0,19焦煤02,100.0,10.0,证券,债券,1,6,19JM02
13584,155604,3.0,G19天成2,100.0,10.0,证券,债券,1,6,G19TC2
13585,155605,3.0,19中交G3,99.5199966430664,10.0,证券,债券,1,6,19ZJG3
13586,155606,3.0,19中交G4,100.0,10.0,证券,债券,1,6,19ZJG4
13587,155607,3.0,19华福G1,100.0,10.0,证券,债券,1,6,19HFG1
13588,155608,3.0,19宇通02,100.0,10.0,证券,债券,1,6,19YT02
13589,155609,3.0,19津投21,100.19000244140625,10.0,证券,债券,1,6,19JT21
13590,155611,3.0,19国宏01,99.5999984741211,10.0,证券,债券,1,6,19GH01
13591,155612,3.0,19中车G1,99.95999908447266,10.0,证券,债券,1,6,19ZCG1
13592,155613,3.0,19中车G2,99.83999633789062,10.0,证券,债券,1,6,19ZCG2
13593,155614,3.0,19中信06,100.0,10.0,证券,债券,1,6,19ZX06
13594,155615,3.0,19中信07,100.0,10.0,证券,债券,1,6,19ZX07
13595,155616,3.0,19恒健02,99.58999633789062,10.0,证券,债券,1,6,19HJ02
13596,155617,3.0,19西集04,99.0,10.0,证券,债券,1,6,19XJ04
13597,155618,3.0,19东航01,99.80000305175781,10.0,证券,债券,1,6,19DH01
13598,155619,3.0,19航集02,99.5,10.0,证券,债券,1,6,19HJ02
13599,155620,3.0,19津保02,100.1500015258789,10.0,证券,债券,1,6,19JB02
13600,155621,3.0,19大唐Y5,100.0,10.0,证券,债券,1,6,19DTY5
13601,155622,3.0,19大唐Y6,100.80000305175781,10.0,证券,债券,1,6,19DTY6
13602,155623,3.0,19川发03,100.0,10.0,证券,债券,1,6,19CF03
13603,155624,3.0,19川发04,102.0,10.0,证券,债券,1,6,19CF04
13604,155625,3.0,19都城01,100.0,10.0,证券,债券,1,6,19DC01
13605,155626,3.0,19新际03,100.4000015258789,10.0,证券,债券,1,6,19XJ03
13606,155627,3.0,19新际04,100.80000305175781,10.0,证券,债券,1,6,19XJ04
13607,155629,3.0,19建材11,99.19000244140625,10.0,证券,债券,1,6,19JC11
13608,155631,3.0,19不动05,100.19999694824219,10.0,证券,债券,1,6,19BD05
13609,155632,3.0,19不动06,100.30999755859375,10.0,证券,债券,1,6,19BD06
13610,155633,3.0,19豫投01,100.01000213623047,10.0,证券,债券,1,6,19YT01
13611,155634,3.0,19云投G1,100.0,10.0,证券,债券,1,6,19YTG1
13612,155635,3.0,19云投G2,100.0,10.0,证券,债券,1,6,19YTG2
13613,155636,3.0,19椒江01,101.0999984741211,10.0,证券,债券,1,6,19JJ01
13614,155637,3.0,19宁德01,100.0,10.0,证券,债券,1,6,19ND01
13615,155638,3.0,19包钢联,101.0,10.0,证券,债券,1,6,19BGL
13616,155639,3.0,19国管02,99.19999694824219,10.0,证券,债券,1,6,19GG02
13617,155642,3.0,19浦土02,100.0,10.0,证券,债券,1,6,19PT02
13618,155643,3.0,19航集03,100.0,10.0,证券,债券,1,6,19HJ03
13619,155644,3.0,19陕金01,100.06999969482422,10.0,证券,债券,1,6,19SJ01
13620,155646,3.0,19金茂02,100.0,10.0,证券,债券,1,6,19JM02
13621,155647,3.0,19沪开01,100.0,10.0,证券,债券,1,6,19HK01
13622,155648,3.0,19滇城01,99.83999633789062,10.0,证券,债券,1,6,19DC01
13623,155651,3.0,19华集01,100.0,10.0,证券,债券,1,6,19HJ01
13624,155652,3.0,19鸿商02,100.0,10.0,证券,债券,1,6,19HS02
13625,155653,3.0,19杭旅01,99.44000244140625,10.0,证券,债券,1,6,19HL01
13626,155655,3.0,19天地一,100.0,10.0,证券,债券,1,6,19TDY
13627,155656,3.0,19保利01,99.8499984741211,10.0,证券,债券,1,6,19BL01
13628,155657,3.0,19保利02,100.0,10.0,证券,债券,1,6,19BL02
13629,155658,3.0,19国集01,100.0,10.0,证券,债券,1,6,19GJ01
13630,155659,3.0,19华证01,100.0,10.0,证券,债券,1,6,19HZ01
13631,155660,3.0,19红狮01,100.69999694824219,10.0,证券,债券,1,6,19HS01
13632,155661,3.0,19建房05,100.9000015258789,10.0,证券,债券,1,6,19JF05
13633,155662,3.0,19建房06,100.0,10.0,证券,债券,1,6,19JF06
13634,155663,3.0,19国控01,100.0,10.0,证券,债券,1,6,19GK01
13635,155664,3.0,19鲁资03,100.0,10.0,证券,债券,1,6,19LZ03
13636,155665,3.0,19鲁资04,100.1500015258789,10.0,证券,债券,1,6,19LZ04
13637,155666,3.0,19阳股02,100.0,10.0,证券,债券,1,6,19YG02
13638,155667,3.0,19君创01,100.0,10.0,证券,债券,1,6,19JC01
13639,155669,3.0,19南建01,100.0,10.0,证券,债券,1,6,19NJ01
