,code,decimal_point,name,pre_close,volunit,type,kind,market
19234,144121,3.0,17电投Z4,32768.5,10.0,证券,债券,1
19235,144122,3.0,皖交控Z1,32768.5,10.0,证券,债券,1
19236,144123,3.0,皖交控Z2,32768.5,10.0,证券,债券,1
19237,144124,3.0,17天图Z1,32768.5,10.0,证券,债券,1
19238,144125,3.0,17金隅Z1,32768.5,10.0,证券,债券,1
19239,144126,3.0,17金隅Z2,32768.5,10.0,证券,债券,1
19240,144127,3.0,17天风Z1,32768.5,10.0,证券,债券,1
19241,144129,3.0,17兵装Z4,32768.5,10.0,证券,债券,1
19242,144130,3.0,G17华Z1,32768.5,10.0,证券,债券,1
19243,144132,3.0,17浦土Z1,32768.5,10.0,证券,债券,1
19244,144135,3.0,17东兴Z2,32768.5,10.0,证券,债券,1
19245,144136,3.0,17东兴Z3,32768.5,10.0,证券,债券,1
19246,144137,3.0,18际华Z1,32768.5,10.0,证券,债券,1
19247,144139,3.0,17长园质,32768.5,10.0,证券,债券,1
19248,144142,3.0,17武投Z1,32768.5,10.0,证券,债券,1
19249,144146,3.0,17恒信Z1,32768.5,10.0,证券,债券,1
19250,144152,3.0,17国质二,32768.5,10.0,证券,债券,1
19251,144153,3.0,17圆融Z1,32768.5,10.0,证券,债券,1
19252,144154,3.0,17光证Z1,32768.5,10.0,证券,债券,1
19253,144155,3.0,17光证Z2,32768.5,10.0,证券,债券,1
19254,144156,3.0,17港务Z1,32768.5,10.0,证券,债券,1
19255,144157,3.0,17华融质,32768.5,10.0,证券,债券,1
19256,144158,3.0,17银河Z1,32768.5,10.0,证券,债券,1
19257,144159,3.0,17联想Z1,32768.5,10.0,证券,债券,1
19258,144160,3.0,17电投Z5,32768.5,10.0,证券,债券,1
19259,144161,3.0,17电投Z6,32768.5,10.0,证券,债券,1
19260,144162,3.0,17电投Z7,32768.5,10.0,证券,债券,1
19261,144163,3.0,17电投Z8,32768.5,10.0,证券,债券,1
19262,144165,3.0,17世茂Z1,32768.5,10.0,证券,债券,1
19263,144166,3.0,17光控Z1,32768.5,10.0,证券,债券,1
19264,144167,3.0,17光控Z2,32768.5,10.0,证券,债券,1
19265,144169,3.0,17兵装Z5,32768.5,10.0,证券,债券,1
19266,144170,3.0,17兵装Z6,32768.5,10.0,证券,债券,1
19267,144171,3.0,17杭旅Z2,32768.5,10.0,证券,债券,1
19268,144174,3.0,17广药Z2,32768.5,10.0,证券,债券,1
19269,144175,3.0,17金地Z1,32768.5,10.0,证券,债券,1
19270,144176,3.0,17金地Z2,32768.5,10.0,证券,债券,1
19271,144178,3.0,17杭金Z1,32768.5,10.0,证券,债券,1
19272,144179,3.0,17杭金Z2,32768.5,10.0,证券,债券,1
19273,144180,3.0,G17华Z2,32768.5,10.0,证券,债券,1
19274,144181,3.0,G17华Z3,32768.5,10.0,证券,债券,1
19275,144182,3.0,17建材Z1,32768.5,10.0,证券,债券,1
19276,144183,3.0,17建材Z2,32768.5,10.0,证券,债券,1
19277,144187,3.0,17洪政Z1,32768.5,10.0,证券,债券,1
19278,144188,3.0,18长电Z1,32768.5,10.0,证券,债券,1
19279,144189,3.0,18蓉产Z1,32768.5,10.0,证券,债券,1
19280,144191,3.0,17恒信Z2,32768.5,10.0,证券,债券,1
19281,144192,3.0,17邮政Z3,32768.5,10.0,证券,债券,1
19282,144193,3.0,17电投Z9,32768.5,10.0,证券,债券,1
19283,144194,3.0,17电投Z0,32768.5,10.0,证券,债券,1
19284,144195,3.0,18格地Z2,32768.5,10.0,证券,债券,1
19285,144196,3.0,17张江Z1,32768.5,10.0,证券,债券,1
19286,144197,3.0,17晋圣Z1,32768.5,10.0,证券,债券,1
19287,144198,3.0,17华鲁Z1,32768.5,10.0,证券,债券,1
19288,144199,3.0,17中煤Z1,32768.5,10.0,证券,债券,1
19289,144200,3.0,17产发Z1,32768.5,10.0,证券,债券,1
19290,144201,3.0,17南山Z1,32768.5,10.0,证券,债券,1
19291,144203,3.0,17电控Z1,32768.5,10.0,证券,债券,1
19292,144204,3.0,17平租Z2,32768.5,10.0,证券,债券,1
19293,144205,3.0,17福投Z1,32768.5,10.0,证券,债券,1
19294,144207,3.0,17皖交Z3,32768.5,10.0,证券,债券,1
19295,144208,3.0,17皖交Z4,32768.5,10.0,证券,债券,1
19296,144209,3.0,17光水Z1,32768.5,10.0,证券,债券,1
19297,144215,3.0,17京资Z1,32768.5,10.0,证券,债券,1
19298,144216,3.0,17京资Z2,32768.5,10.0,证券,债券,1
19299,144218,3.0,17清控Z1,32768.5,10.0,证券,债券,1
19300,144222,3.0,17圆融Z2,32768.5,10.0,证券,债券,1
19301,144223,3.0,17南水Z3,32768.5,10.0,证券,债券,1
19302,144224,3.0,17南水Z4,32768.5,10.0,证券,债券,1
19303,144225,3.0,17津投Z3,32768.5,10.0,证券,债券,1
19304,144226,3.0,18格地Z3,32768.5,10.0,证券,债券,1
19305,144227,3.0,17船重Z1,32768.5,10.0,证券,债券,1
19306,144228,3.0,18中煤Z7,32768.5,10.0,证券,债券,1
19307,144229,3.0,17国君Z1,32768.5,10.0,证券,债券,1
19308,144230,3.0,17国君Z2,32768.5,10.0,证券,债券,1
19309,144231,3.0,17海通Z1,32768.5,10.0,证券,债券,1
19310,144232,3.0,17海通Z2,32768.5,10.0,证券,债券,1
19311,144233,3.0,17东方质,32768.5,10.0,证券,债券,1
19312,144234,3.0,17陕煤Z1,32768.5,10.0,证券,债券,1
19313,144236,3.0,17鲁信Z1,32768.5,10.0,证券,债券,1
19314,144237,3.0,17苏新Z2,32768.5,10.0,证券,债券,1
19315,144238,3.0,17普天Z1,32768.5,10.0,证券,债券,1
19316,144239,3.0,17电Z11,32768.5,10.0,证券,债券,1
19317,144240,3.0,17电Z12,32768.5,10.0,证券,债券,1
19318,144241,3.0,17南山Z2,32768.5,10.0,证券,债券,1
19319,144242,3.0,17首农Z2,32768.5,10.0,证券,债券,1
19320,144243,3.0,17光大Z1,32768.5,10.0,证券,债券,1
19321,144244,3.0,17光大Z2,32768.5,10.0,证券,债券,1
19322,144245,3.0,17电Z13,32768.5,10.0,证券,债券,1
19323,144246,3.0,17电Z14,32768.5,10.0,证券,债券,1
19324,144247,3.0,17浦土Z2,32768.5,10.0,证券,债券,1
19325,144248,3.0,18杭金Z3,32768.5,10.0,证券,债券,1
19326,144249,3.0,G17华Z4,32768.5,10.0,证券,债券,1
19327,144250,3.0,18杭金Z4,32768.5,10.0,证券,债券,1
19328,144255,3.0,17中油Z1,32768.5,10.0,证券,债券,1
19329,144257,3.0,17广电Z1,32768.5,10.0,证券,债券,1
19330,144258,3.0,17洋河Z2,32768.5,10.0,证券,债券,1
19331,144259,3.0,18闽能Z2,32768.5,10.0,证券,债券,1
19332,144260,3.0,17国投Z1,32768.5,10.0,证券,债券,1
19333,144261,3.0,17百联Z1,32768.5,10.0,证券,债券,1
19334,144263,3.0,17平租Z4,32768.5,10.0,证券,债券,1
19335,144264,3.0,17港务Z2,32768.5,10.0,证券,债券,1
19336,144265,3.0,17泰达Z2,32768.5,10.0,证券,债券,1
19337,144266,3.0,17光大Z3,32768.5,10.0,证券,债券,1
19338,144267,3.0,17光大Z4,32768.5,10.0,证券,债券,1
19339,144268,3.0,17远Z四,32768.5,10.0,证券,债券,1
19340,144269,3.0,17远Z五,32768.5,10.0,证券,债券,1
19341,144271,3.0,17南铝质,32768.5,10.0,证券,债券,1
19342,144272,3.0,17建发Z1,32768.5,10.0,证券,债券,1
19343,144273,3.0,17两江Z1,32768.5,10.0,证券,债券,1
19344,144275,3.0,17沪国Z1,32768.5,10.0,证券,债券,1
19345,144278,3.0,17信债Z1,32768.5,10.0,证券,债券,1
19346,144281,3.0,18张江Z2,32768.5,10.0,证券,债券,1
19347,144282,3.0,17平租Z5,32768.5,10.0,证券,债券,1
19348,144285,3.0,G17风质1,32768.5,10.0,证券,债券,1
19349,144286,3.0,17杭汽Z1,32768.5,10.0,证券,债券,1
19350,144287,3.0,17联投Z1,32768.5,10.0,证券,债券,1
19351,144291,3.0,17渝高Z1,32768.5,10.0,证券,债券,1
19352,144292,3.0,17津投Z5,32768.5,10.0,证券,债券,1
19353,144293,3.0,18川发Z2,32768.5,10.0,证券,债券,1
19354,144294,3.0,17银质G2,32768.5,10.0,证券,债券,1
19355,144298,3.0,17兵装Z7,32768.5,10.0,证券,债券,1
19356,144299,3.0,17兵装Z8,32768.5,10.0,证券,债券,1
19357,144300,3.0,17兵装Z9,32768.5,10.0,证券,债券,1
19358,144301,3.0,17海通Z3,32768.5,10.0,证券,债券,1
19359,144303,3.0,17北方Z2,32768.5,10.0,证券,债券,1
19360,144304,3.0,17江铜Z1,32768.5,10.0,证券,债券,1
19361,144306,3.0,17不动Z1,32768.5,10.0,证券,债券,1
19362,144308,3.0,17世茂Z2,32768.5,10.0,证券,债券,1
19363,144309,3.0,18苏通Z1,32768.5,10.0,证券,债券,1
19364,144317,3.0,18五资Z2,32768.5,10.0,证券,债券,1
19365,144319,3.0,17农投Z1,32768.5,10.0,证券,债券,1
19366,144324,3.0,17苏保质,32768.5,10.0,证券,债券,1
19367,144325,3.0,17光证Z3,32768.5,10.0,证券,债券,1
19368,144326,3.0,17光证Z4,32768.5,10.0,证券,债券,1
19369,144328,3.0,17中材Z3,32768.5,10.0,证券,债券,1
19370,144329,3.0,G17三质3,32768.5,10.0,证券,债券,1
19371,144330,3.0,18华数Z2,32768.5,10.0,证券,债券,1
19372,144332,3.0,17世茂Z3,32768.5,10.0,证券,债券,1
19373,144334,3.0,17蓉工Z1,32768.5,10.0,证券,债券,1
19374,144335,3.0,17国元Z1,32768.5,10.0,证券,债券,1
19375,144336,3.0,17海通Z4,32768.5,10.0,证券,债券,1
19376,144337,3.0,17国君Z3,32768.5,10.0,证券,债券,1
19377,144340,3.0,17老窖Z1,32768.5,10.0,证券,债券,1
19378,144341,3.0,17南京Z1,32768.5,10.0,证券,债券,1
19379,144342,3.0,17招商Z2,32768.5,10.0,证券,债券,1
19380,144343,3.0,17洪政Z2,32768.5,10.0,证券,债券,1
19381,144344,3.0,17红星Z1,32768.5,10.0,证券,债券,1
19382,144345,3.0,17红星Z2,32768.5,10.0,证券,债券,1
19383,144346,3.0,17科工Z1,32768.5,10.0,证券,债券,1
19384,144348,3.0,17五资Z1,32768.5,10.0,证券,债券,1
19385,144349,3.0,17天图Z2,32768.5,10.0,证券,债券,1
19386,144352,3.0,18翔业Z1,32768.5,10.0,证券,债券,1
19387,144353,3.0,17中车Z1,32768.5,10.0,证券,债券,1
19388,144354,3.0,17中车Z2,32768.5,10.0,证券,债券,1
19389,144355,3.0,17国控Z1,32768.5,10.0,证券,债券,1
19390,144358,3.0,17天风Z2,32768.5,10.0,证券,债券,1
19391,144360,3.0,17川发Z1,32768.5,10.0,证券,债券,1
19392,144361,3.0,17中质01,32768.5,10.0,证券,债券,1
19393,144364,3.0,17北控Z2,32768.5,10.0,证券,债券,1
19394,144366,3.0,17环能Z1,32768.5,10.0,证券,债券,1
19395,144367,3.0,17金证Z1,32768.5,10.0,证券,债券,1
19396,144368,3.0,17招质01,32768.5,10.0,证券,债券,1
19397,144369,3.0,17招商Z3,32768.5,10.0,证券,债券,1
19398,144372,3.0,18核建Z1,32768.5,10.0,证券,债券,1
19399,144373,3.0,18核建Z2,32768.5,10.0,证券,债券,1
19400,144377,3.0,17穗金质,32768.5,10.0,证券,债券,1
19401,144380,3.0,17华质01,32768.5,10.0,证券,债券,1
19402,144381,3.0,18宁安Z2,32768.5,10.0,证券,债券,1
19403,144386,3.0,18粤控Z1,32768.5,10.0,证券,债券,1
19404,144392,3.0,18招商Z6,32768.5,10.0,证券,债券,1
19405,144394,3.0,17招金Z2,32768.5,10.0,证券,债券,1
19406,144397,3.0,18闽电Z1,32768.5,10.0,证券,债券,1
19407,144398,3.0,17中船Z1,32768.5,10.0,证券,债券,1
19408,144399,3.0,17中船Z2,32768.5,10.0,证券,债券,1
19409,144402,3.0,17远洋Z1,32768.5,10.0,证券,债券,1
19410,144405,3.0,17新大Z1,32768.5,10.0,证券,债券,1
19411,144406,3.0,17新大Z2,32768.5,10.0,证券,债券,1
19412,144407,3.0,17不动Z2,32768.5,10.0,证券,债券,1
19413,144408,3.0,18招金Z2,32768.5,10.0,证券,债券,1
19414,144413,3.0,17贵产Z1,32768.5,10.0,证券,债券,1
19415,144415,3.0,18钢钒Z2,32768.5,10.0,证券,债券,1
19416,144417,3.0,17中信Z4,32768.5,10.0,证券,债券,1
19417,144419,3.0,18津投Z5,32768.5,10.0,证券,债券,1
19418,144420,3.0,18津投Z6,32768.5,10.0,证券,债券,1
19419,144422,3.0,18复药Z1,32768.5,10.0,证券,债券,1
19420,144427,3.0,17红星Z3,32768.5,10.0,证券,债券,1
19421,144430,3.0,18三峡Z1,32768.5,10.0,证券,债券,1
19422,144433,3.0,17陕能Z2,32768.5,10.0,证券,债券,1
19423,144434,3.0,17陕能Z3,32768.5,10.0,证券,债券,1
19424,144437,3.0,17新大Z3,32768.5,10.0,证券,债券,1
19425,144442,3.0,18光水Z1,32768.5,10.0,证券,债券,1
19426,144443,3.0,17中民Z1,32768.5,10.0,证券,债券,1
19427,144446,3.0,18复星Z1,32768.5,10.0,证券,债券,1
19428,144449,3.0,18航租Z1,32768.5,10.0,证券,债券,1
19429,144450,3.0,18绿城Z1,32768.5,10.0,证券,债券,1
19430,144451,3.0,18市北Z2,32768.5,10.0,证券,债券,1
19431,144453,3.0,18吉高Z1,32768.5,10.0,证券,债券,1
19432,144454,3.0,18路桥Z1,32768.5,10.0,证券,债券,1
19433,144455,3.0,18红狮Z1,32768.5,10.0,证券,债券,1
19434,144456,3.0,18新大Z1,32768.5,10.0,证券,债券,1
19435,144457,3.0,18新大Z2,32768.5,10.0,证券,债券,1
19436,144460,3.0,18招质G1,32768.5,10.0,证券,债券,1
19437,144461,3.0,18紫金Z1,32768.5,10.0,证券,债券,1
19438,144462,3.0,18东风Z1,32768.5,10.0,证券,债券,1
19439,144463,3.0,18延长Z1,32768.5,10.0,证券,债券,1
19440,144464,3.0,18海通Z4,32768.5,10.0,证券,债券,1
19441,144465,3.0,18亦庄Z2,32768.5,10.0,证券,债券,1
19442,144466,3.0,18中银Z1,32768.5,10.0,证券,债券,1
19443,144467,3.0,18联质01,32768.5,10.0,证券,债券,1
19444,144469,3.0,18建材Z9,32768.5,10.0,证券,债券,1
19445,144470,3.0,18建质10,32768.5,10.0,证券,债券,1
19446,144473,3.0,18陕质01,32768.5,10.0,证券,债券,1
19447,144474,3.0,18陕质02,32768.5,10.0,证券,债券,1
19448,144475,3.0,18建材Z1,32768.5,10.0,证券,债券,1
19449,144478,3.0,18皖投Z1,32768.5,10.0,证券,债券,1
19450,144480,3.0,18海通Z1,32768.5,10.0,证券,债券,1
19451,144482,3.0,18京资Z1,32768.5,10.0,证券,债券,1
19452,144483,3.0,18京资Z2,32768.5,10.0,证券,债券,1
19453,144486,3.0,18南水Z2,32768.5,10.0,证券,债券,1
19454,144488,3.0,18复星Z2,32768.5,10.0,证券,债券,1
19455,144489,3.0,18渝高Z1,32768.5,10.0,证券,债券,1
19456,144492,3.0,18银河Z1,32768.5,10.0,证券,债券,1
19457,144493,3.0,18象屿Z1,32768.5,10.0,证券,债券,1
19458,144496,3.0,18沪资Z1,32768.5,10.0,证券,债券,1
19459,144497,3.0,18天风Z1,32768.5,10.0,证券,债券,1
19460,144498,3.0,18国质三,32768.5,10.0,证券,债券,1
19461,144499,3.0,18深航Z2,32768.5,10.0,证券,债券,1
19462,144500,3.0,18公用Z1,32768.5,10.0,证券,债券,1
19463,144501,3.0,18南山Z3,32768.5,10.0,证券,债券,1
19464,144502,3.0,18铁质Y1,32768.5,10.0,证券,债券,1
19465,144503,3.0,18招金Z1,32768.5,10.0,证券,债券,1
19466,144504,3.0,18华能Z1,32768.5,10.0,证券,债券,1
19467,144507,3.0,18建材Z2,32768.5,10.0,证券,债券,1
19468,144510,3.0,18龙湖Z1,32768.5,10.0,证券,债券,1
19469,144512,3.0,18中质G1,32768.5,10.0,证券,债券,1
19470,144513,3.0,18国控Z1,32768.5,10.0,证券,债券,1
19471,144515,3.0,18粤桥Z1,32768.5,10.0,证券,债券,1
19472,144517,3.0,18锦江Z1,32768.5,10.0,证券,债券,1
19473,144518,3.0,G18临质1,32768.5,10.0,证券,债券,1
19474,144519,3.0,G18临质2,32768.5,10.0,证券,债券,1
19475,144520,3.0,18金地Z1,32768.5,10.0,证券,债券,1
19476,144522,3.0,18吉高Z2,32768.5,10.0,证券,债券,1
19477,144523,3.0,18宁安Z1,32768.5,10.0,证券,债券,1
19478,144525,3.0,G18光质1,32768.5,10.0,证券,债券,1
19479,144526,3.0,18老窖Z1,32768.5,10.0,证券,债券,1
19480,144528,3.0,18国质G1,32768.5,10.0,证券,债券,1
19481,144529,3.0,18海通Z2,32768.5,10.0,证券,债券,1
19482,144530,3.0,18陕投Z3,32768.5,10.0,证券,债券,1
19483,144531,3.0,18陕投Z4,32768.5,10.0,证券,债券,1
19484,144533,3.0,18国投Z1,32768.5,10.0,证券,债券,1
19485,144534,3.0,18天风Z2,32768.5,10.0,证券,债券,1
19486,144536,3.0,18复星Z3,32768.5,10.0,证券,债券,1
19487,144538,3.0,18陆质01,32768.5,10.0,证券,债券,1
19488,144542,3.0,18钢钒Z1,32768.5,10.0,证券,债券,1
19489,144544,3.0,G18华质1,32768.5,10.0,证券,债券,1
19490,144545,3.0,18建质11,32768.5,10.0,证券,债券,1
19491,144547,3.0,18旭辉Z3,32768.5,10.0,证券,债券,1
19492,144550,3.0,18华夏Z1,32768.5,10.0,证券,债券,1
19493,144551,3.0,18华夏Z2,32768.5,10.0,证券,债券,1
19494,144552,3.0,18市政Z1,32768.5,10.0,证券,债券,1
19495,144553,3.0,18市政Z2,32768.5,10.0,证券,债券,1
19496,144554,3.0,18国质一,32768.5,10.0,证券,债券,1
19497,144555,3.0,18国质二,32768.5,10.0,证券,债券,1
19498,144559,3.0,18桂交Z1,32768.5,10.0,证券,债券,1
19499,144561,3.0,18航质01,32768.5,10.0,证券,债券,1
19500,144562,3.0,18川发Z1,32768.5,10.0,证券,债券,1
19501,144563,3.0,18张江Z1,32768.5,10.0,证券,债券,1
19502,144564,3.0,18京投Z3,32768.5,10.0,证券,债券,1
19503,144565,3.0,18京投Z4,32768.5,10.0,证券,债券,1
19504,144566,3.0,18不动Z1,32768.5,10.0,证券,债券,1
19505,144567,3.0,18住总Z1,32768.5,10.0,证券,债券,1
19506,144568,3.0,18建质12,32768.5,10.0,证券,债券,1
19507,144569,3.0,18国控Z2,32768.5,10.0,证券,债券,1
19508,144570,3.0,18兵器Z1,32768.5,10.0,证券,债券,1
19509,144571,3.0,18南水Z1,32768.5,10.0,证券,债券,1
19510,144572,3.0,18南京Z1,32768.5,10.0,证券,债券,1
19511,144573,3.0,18杭金Z1,32768.5,10.0,证券,债券,1
19512,144574,3.0,18杭金Z2,32768.5,10.0,证券,债券,1
19513,144575,3.0,18光质G1,32768.5,10.0,证券,债券,1
19514,144576,3.0,18光质G2,32768.5,10.0,证券,债券,1
19515,144577,3.0,18南山Z1,32768.5,10.0,证券,债券,1
19516,144578,3.0,18南山Z2,32768.5,10.0,证券,债券,1
19517,144580,3.0,18穗发Z1,32768.5,10.0,证券,债券,1
19518,144581,3.0,18象屿Z2,32768.5,10.0,证券,债券,1
19519,144582,3.0,18中化Z1,32768.5,10.0,证券,债券,1
19520,144583,3.0,18龙湖Z3,32768.5,10.0,证券,债券,1
19521,144584,3.0,18电投Z1,32768.5,10.0,证券,债券,1
19522,144585,3.0,18深燃Z1,32768.5,10.0,证券,债券,1
19523,144587,3.0,18航质02,32768.5,10.0,证券,债券,1
19524,144588,3.0,18沪国Z1,32768.5,10.0,证券,债券,1
19525,144589,3.0,18建材Z3,32768.5,10.0,证券,债券,1
19526,144590,3.0,18建材Z4,32768.5,10.0,证券,债券,1
19527,144591,3.0,18鲁金Z2,32768.5,10.0,证券,债券,1
19528,144592,3.0,18能建Z1,32768.5,10.0,证券,债券,1
19529,144593,3.0,18招金Z3,32768.5,10.0,证券,债券,1
19530,144594,3.0,18华数Z1,32768.5,10.0,证券,债券,1
19531,144595,3.0,18君华Z1,32768.5,10.0,证券,债券,1
19532,144598,3.0,18陕煤Z1,32768.5,10.0,证券,债券,1
19533,144599,3.0,18甬投Z1,32768.5,10.0,证券,债券,1
19534,144601,3.0,18深航Z4,32768.5,10.0,证券,债券,1
19535,144602,3.0,18雅砻Z1,32768.5,10.0,证券,债券,1
19536,144607,3.0,18国质G2,32768.5,10.0,证券,债券,1
19537,144610,3.0,18新工Z1,32768.5,10.0,证券,债券,1
19538,144611,3.0,18新工Z2,32768.5,10.0,证券,债券,1
19539,144613,3.0,18市北Z1,32768.5,10.0,证券,债券,1
19540,144615,3.0,18远海Z1,32768.5,10.0,证券,债券,1
19541,144616,3.0,18浙能Z1,32768.5,10.0,证券,债券,1
19542,144620,3.0,18国科Z1,32768.5,10.0,证券,债券,1
19543,144621,3.0,18蓝星Z2,32768.5,10.0,证券,债券,1
19544,144623,3.0,18质电01,32768.5,10.0,证券,债券,1
19545,144625,3.0,18贵产Z1,32768.5,10.0,证券,债券,1
19546,144626,3.0,18招商Z2,32768.5,10.0,证券,债券,1
19547,144627,3.0,18招商Z3,32768.5,10.0,证券,债券,1
19548,144629,3.0,18中凯Z1,32768.5,10.0,证券,债券,1
19549,144630,3.0,18华质01,32768.5,10.0,证券,债券,1
19550,144632,3.0,18海通Z3,32768.5,10.0,证券,债券,1
19551,144633,3.0,18粤财Z1,32768.5,10.0,证券,债券,1
19552,144634,3.0,18中冶Z1,32768.5,10.0,证券,债券,1
19553,144635,3.0,18中冶Z2,32768.5,10.0,证券,债券,1
19554,144636,3.0,18质联G1,32768.5,10.0,证券,债券,1
19555,144638,3.0,18中质01,32768.5,10.0,证券,债券,1
19556,144639,3.0,18中质02,32768.5,10.0,证券,债券,1
19557,144640,3.0,18隧道Z1,32768.5,10.0,证券,债券,1
19558,144642,3.0,18国电Z1,32768.5,10.0,证券,债券,1
19559,144643,3.0,18联想Z2,32768.5,10.0,证券,债券,1
19560,144644,3.0,18复地Z1,32768.5,10.0,证券,债券,1
19561,144645,3.0,18电投Z2,32768.5,10.0,证券,债券,1
19562,144646,3.0,18中租质,32768.5,10.0,证券,债券,1
19563,144647,3.0,18电投Z3,32768.5,10.0,证券,债券,1
19564,144648,3.0,18国投Z2,32768.5,10.0,证券,债券,1
19565,144650,3.0,18绿城Z7,32768.5,10.0,证券,债券,1
19566,144651,3.0,18北方Z1,32768.5,10.0,证券,债券,1
19567,144652,3.0,18光质G3,32768.5,10.0,证券,债券,1
19568,144653,3.0,18元禾Z1,32768.5,10.0,证券,债券,1
19569,144654,3.0,18泰富Z1,32768.5,10.0,证券,债券,1
19570,144656,3.0,18文投Z1,32768.5,10.0,证券,债券,1
19571,144657,3.0,18金地Z3,32768.5,10.0,证券,债券,1
19572,144658,3.0,18金地Z4,32768.5,10.0,证券,债券,1
19573,144662,3.0,18国电Z2,32768.5,10.0,证券,债券,1
19574,144663,3.0,18苏城Z1,32768.5,10.0,证券,债券,1
19575,144666,3.0,18远洋Z1,32768.5,10.0,证券,债券,1
19576,144667,3.0,18农投Z1,32768.5,10.0,证券,债券,1
19577,144668,3.0,18皖高质,32768.5,10.0,证券,债券,1
19578,144670,3.0,18中煤Z3,32768.5,10.0,证券,债券,1
19579,144671,3.0,18恒安Z1,32768.5,10.0,证券,债券,1
19580,144673,3.0,18伊泰Z1,32768.5,10.0,证券,债券,1
19581,144674,3.0,18临债Z1,32768.5,10.0,证券,债券,1
19582,144675,3.0,18方质12,32768.5,10.0,证券,债券,1
19583,144676,3.0,18津投Z2,32768.5,10.0,证券,债券,1
19584,144677,3.0,18临债Z2,32768.5,10.0,证券,债券,1
19585,144678,3.0,18新望Z1,32768.5,10.0,证券,债券,1
19586,144679,3.0,18龙湖Z4,32768.5,10.0,证券,债券,1
19587,144681,3.0,18中银质,32768.5,10.0,证券,债券,1
19588,144682,3.0,18中核Z1,32768.5,10.0,证券,债券,1
19589,144684,3.0,18建材Z5,32768.5,10.0,证券,债券,1
19590,144685,3.0,18中证Z1,32768.5,10.0,证券,债券,1
19591,144686,3.0,18中证Z2,32768.5,10.0,证券,债券,1
19592,144687,3.0,18建材Z6,32768.5,10.0,证券,债券,1
19593,144689,3.0,18建投Z1,32768.5,10.0,证券,债券,1
19594,144690,3.0,18齐鲁Z1,32768.5,10.0,证券,债券,1
19595,144691,3.0,18桂交Z2,32768.5,10.0,证券,债券,1
19596,144693,3.0,18华夏Z3,32768.5,10.0,证券,债券,1
19597,144694,3.0,18金地Z5,32768.5,10.0,证券,债券,1
19598,144695,3.0,18金地Z6,32768.5,10.0,证券,债券,1
19599,144697,3.0,18质民G1,32768.5,10.0,证券,债券,1
19600,144699,3.0,18佛控Z1,32768.5,10.0,证券,债券,1
19601,144700,3.0,18宁资Z1,32768.5,10.0,证券,债券,1
19602,144704,3.0,18闽能Z1,32768.5,10.0,证券,债券,1
19603,144705,3.0,18蓝星Z1,32768.5,10.0,证券,债券,1
19604,144706,3.0,18中煤Z5,32768.5,10.0,证券,债券,1
19605,144707,3.0,18中煤Z6,32768.5,10.0,证券,债券,1
19606,144709,3.0,18诚通Z1,32768.5,10.0,证券,债券,1
19607,144712,3.0,18招质G5,32768.5,10.0,证券,债券,1
19608,144716,3.0,18国电Z3,32768.5,10.0,证券,债券,1
19609,144719,3.0,18渝高Z2,32768.5,10.0,证券,债券,1
19610,144721,3.0,18建材Z7,32768.5,10.0,证券,债券,1
19611,144722,3.0,18建材Z8,32768.5,10.0,证券,债券,1
19612,144723,3.0,G18风质1,32768.5,10.0,证券,债券,1
19613,144724,3.0,18津投Z3,32768.5,10.0,证券,债券,1
19614,144725,3.0,18光明Z1,32768.5,10.0,证券,债券,1
19615,144727,3.0,18津投Z4,32768.5,10.0,证券,债券,1
19616,144728,3.0,18国科Z2,32768.5,10.0,证券,债券,1
19617,144729,3.0,18国科Z3,32768.5,10.0,证券,债券,1
19618,144730,3.0,18康美Z1,32768.5,10.0,证券,债券,1
19619,144731,3.0,18金隅Z1,32768.5,10.0,证券,债券,1
19620,144732,3.0,18国质G3,32768.5,10.0,证券,债券,1
19621,144733,3.0,18国质G4,32768.5,10.0,证券,债券,1
19622,144734,3.0,18金隅Z2,32768.5,10.0,证券,债券,1
19623,144735,3.0,18方正Z9,32768.5,10.0,证券,债券,1
19624,144736,3.0,18远海Z2,32768.5,10.0,证券,债券,1
19625,144737,3.0,18远海Z3,32768.5,10.0,证券,债券,1
19626,144738,3.0,18广开Z1,32768.5,10.0,证券,债券,1
19627,144739,3.0,18广开Z2,32768.5,10.0,证券,债券,1
19628,144740,3.0,18公用Z3,32768.5,10.0,证券,债券,1
19629,144742,3.0,18华资Z1,32768.5,10.0,证券,债券,1
19630,144743,3.0,18公用Z4,32768.5,10.0,证券,债券,1
19631,144744,3.0,G18三质1,32768.5,10.0,证券,债券,1
19632,144745,3.0,G18三质2,32768.5,10.0,证券,债券,1
19633,144746,3.0,18光明Z2,32768.5,10.0,证券,债券,1
19634,144747,3.0,18粤财Z2,32768.5,10.0,证券,债券,1
19635,144748,3.0,18粤财Z3,32768.5,10.0,证券,债券,1
19636,144749,3.0,18云城Z1,32768.5,10.0,证券,债券,1
19637,144750,3.0,18云城Z2,32768.5,10.0,证券,债券,1
19638,144751,3.0,18华综Z1,32768.5,10.0,证券,债券,1
19639,144753,3.0,18京投Z5,32768.5,10.0,证券,债券,1
19640,144754,3.0,18京投Z6,32768.5,10.0,证券,债券,1
19641,144755,3.0,18CHNGZA,32768.5,10.0,证券,债券,1
